wordid,lemma,N
83658,"memory board",1
83659,"memory cache",1
83660,"memory chip",1
83661,"memory device",1
83662,"memory image",1
83663,"memory loss",1
83664,"memory picture",1
83665,"memory trace",1
83667,memsahib,1
83668,men,1
83669,men's,1
83670,"men's furnishings",1
83671,"men's room",1
83673,"menachem begin",1
83674,menacing,1
83675,menacingly,1
83676,menadione,1
83677,menage,1
83678,"menage a trois",1
83680,"menai strait",1
83681,menander,1
83682,menarche,1
83683,mencken,1
83686,mendaciously,1
83687,mendacity,1
83688,mendel,1
83689,"mendel's law",1
83690,mendeleev,1
83691,"mendeleev's law",1
83692,mendelevium,1
83693,mendeleyev,1
83695,mendelianism,1
83696,mendelism,1
83697,mendelsohn,1
83698,mendelssohn,1
83699,"mendenhall glacier",1
83700,mender,1
83703,mendicity,1
83705,menelaus,1
83706,menhaden,1
83707,"menhaden oil",1
83708,menhir,1
83710,menially,1
83711,meniere,1
83712,"meniere's disease",1
83713,meningeal,1
83714,"meningeal artery",1
83715,"meningeal veins",1
83716,meninges,1
83717,meningioma,1
83718,meningism,1
83719,meningitis,1
83720,meningocele,1
83721,meningoencephalitis,1
83722,meninx,1
83723,menippe,1
83724,"menippe mercenaria",1
83725,meniscectomy,1
83726,meniscium,1
83728,menispermaceae,1
83729,menispermum,1
83730,"menispermum canadense",1
83732,mennonite,1
83733,"mennonite church",1
83734,mennonitism,1
83735,"meno mosso",1
83737,"menominee whitefish",1
83739,menopausal,1
83740,menopause,1
83741,menopon,1
83742,"menopon gallinae",1
83743,"menopon palladum",1
83745,menorrhagia,1
83746,menorrhea,1
83747,menotti,1
83748,menotyphla,1
83749,"mens rea",1
83750,"mens store",1
83751,mensa,1
83752,mensal,1
83753,"mensal line",1
83754,mensch,1
83755,menses,1
83756,mensh,1
83757,menshevik,1
83758,menstrual,1
83759,"menstrual blood",1
83760,"menstrual cycle",1
83761,"menstrual flow",1
83762,"menstrual phase",1
83763,menstruate,1
83764,menstruation,1
83768,mensurate,1
83769,mensuration,1
83771,"mental ability",1
83772,"mental abnormality",1
83773,"mental age",1
83774,"mental anguish",1
83775,"mental attitude",1
83776,"mental balance",1
83777,"mental block",1
83778,"mental capacity",1
83779,"mental case",1
83780,"mental condition",1
83781,"mental confusion",1
83782,"mental defectiveness",1
83783,"mental deficiency",1
83784,"mental dexterity",1
83785,"mental disease",1
83786,"mental disorder",1
83787,"mental disturbance",1
83788,"mental energy",1
83789,"mental exhaustion",1
83790,"mental faculty",1
83791,"mental health",1
83792,"mental home",1
83793,"mental hospital",1
83794,"mental hygiene",1
83795,"mental illness",1
83796,"mental image",1
83797,"mental imagery",1
83798,"mental institution",1
83799,"mental lexicon",1
83800,"mental measurement",1
83801,"mental note",1
83802,"mental object",1
83803,"mental picture",1
83804,"mental process",1
83805,"mental quickness",1
83806,"mental rejection",1
83807,"mental representation",1
83808,"mental reservation",1
83809,"mental retardation",1
83810,"mental soundness",1
83811,"mental state",1
83812,"mental strain",1
83813,"mental synthesis",1
83814,"mental telepathist",1
83815,"mental test",1
83816,"mental testing",1
83817,"mental unsoundness",1
83818,mentalism,1
83820,mentally,1
83821,"mentally ill",1
83822,"mentally retarded",1
83823,mentation,1
83824,mentha,1
83825,"mentha aquatica",1
83826,"mentha arvensis",1
83827,"mentha citrata",1
83828,"mentha longifolia",1
83829,"mentha piperita",1
83830,"mentha pulegium",1
83831,"mentha rotundifolia",1
83832,"mentha spicata",1
83833,"mentha suaveolens",1
83835,mentholated,1
83836,"mentholated salve",1
83837,menticirrhus,1
83838,"menticirrhus americanus",1
83839,"menticirrhus littoralis",1
83840,"menticirrhus saxatilis",1
83841,"menticirrhus undulatus",1
83843,mentioner,1
83846,mentzelia,1
83847,"mentzelia laevicaulis",1
83848,"mentzelia lindleyi",1
83849,"mentzelia livicaulis",1
83851,menuhin,1
83852,menura,1
83853,menurae,1
83854,menuridae,1
83855,menyanthaceae,1
83856,menyanthes,1
83857,"menyanthes trifoliata",1
83858,menziesia,1
83859,"menziesia ferruginea",1
83860,"menziesia pilosa",1
83862,mepacrine,1
83863,meperidine,1
83864,"meperidine hydrochloride",1
83865,mephaquine,1
83866,mephenytoin,1
83867,mephistophelean,1
83868,mephistopheles,1
83869,mephistophelian,1
83870,mephitic,1
83871,mephitinae,1
83873,"mephitis macroura",1
83874,"mephitis mephitis",1
83875,mephobarbital,1
83876,meprin,1
83877,meprobamate,1
83878,meq,1
83879,meralgia,1
83880,merbromine,1
83881,"mercalli scale",1
83883,"mercantile agency",1
83884,"mercantile establishment",1
83885,"mercantile law",1
83886,"mercantile system",1
83888,mercaptopurine,1
83889,mercator,1
83890,"mercator projection",1
83891,"mercator's projection",1
83892,"merce cunningham",1
83893,mercedario,1
83894,mercenaria,1
83895,"mercenaria mercenaria",1
83898,mercerise,1
83899,mercerised,1
83900,mercerize,1
83901,mercerized,1
83903,merchandiser,1
83904,merchandising,1
83905,merchant,1
83906,"merchant bank",1
83908,"merchant ship",1
83909,"merchant vessels",1
83910,merchant-venturer,1
83911,merchantability,1
83912,merchantable,1
83913,merchantman,1
83915,mercifully,1
83917,merciless,1
83918,mercilessly,1
83920,merckx,1
83921,mercouri,1
83923,"mercurial ointment",1
83924,mercurialis,1
83925,"mercurialis annua",1
83926,"mercurialis perennis",1
83927,mercuric,1
83928,"mercuric chloride",1
83929,mercurochrome,1
83930,mercurous,1
83931,"mercurous chloride",1
83933,"mercury barometer",1
83934,"mercury cell",1
83935,"mercury chloride",1
83936,"mercury fulminate",1
83937,"mercury poisoning",1
83938,"mercury program",1
83939,"mercury thermometer",1
83940,mercury-contaminated,1
83941,"mercury-in-glass clinical thermometer",1
83942,"mercury-in-glass thermometer",1
83943,"mercury-vapor lamp",1
83945,"mercy killing",1
83949,merely,1
83950,merestone,1
83952,meretriciously,1
83954,merganser,1
83956,merged,1
83957,mergenthaler,1
83959,"merger agreement",1
83960,merginae,1
83962,mergus,1
83963,"mergus albellus",1
83964,"mergus merganser",1
83965,"mergus merganser americanus",1
83966,"mergus serrator",1
83967,mericarp,1
83968,merida,1
83971,meringue,1
83972,"meringue kiss",1
83973,merino,1
83974,"merino sheep",1
83975,meriones,1
83976,"meriones longifrons",1
83977,"meriones unguiculatus",1
83978,meristem,1
83980,"merit badge",1
83981,"merit pay",1
83982,"merit system",1
83983,meritable,1
83984,merited,1
83985,meritless,1
83987,meritocratic,1
83988,meritorious,1
83989,meritoriously,1
83990,meritoriousness,1
83991,"meriwether lewis",1
83992,merl,1
83993,merlangus,1
83994,"merlangus merlangus",1
83995,merle,1
83997,merlon,1
83999,merluccius,1
84000,"merluccius bilinearis",1
84001,mermaid,1
84003,merodach,1
84004,meromelia,1
84005,meronym,1
84006,meronymy,1
84007,meropidae,1
84008,merops,1
84009,merostomata,1
84011,"merovingian dynasty",1
84012,merozoite,1
84013,merrily,1
84014,merrimac,1
84015,merrimack,1
84016,"merrimack river",1
84018,merriness,1
84020,"merry andrew",1
84021,"merry bells",1
84023,merrymaker,1
84024,merrymaking,1
84025,mertensia,1
84026,"mertensia virginica",1
84027,merthiolate,1
84029,"meryl streep",1
84030,meryta,1
84031,"meryta sinclairii",1
84033,"mesa verde national park",1
84034,"mesabi range",1
84035,mesalliance,1
84036,mesantoin,1
84037,mesasamkranti,1
84039,"mescal bean",1
84040,"mescal button",1
84041,mescaline,1
84042,mesembryanthemum,1
84043,"mesembryanthemum crystallinum",1
84044,"mesembryanthemum edule",1
84045,mesencephalon,1
84046,mesenchyme,1
84047,mesenteric,1
84048,"mesenteric artery",1
84049,"mesenteric plexus",1
84050,"mesenteric vein",1
84051,mesentery,1
84053,"mesh topology",1
84056,meshuga,1
84057,meshugaas,1
84058,meshugga,1
84059,meshugge,1
84062,meshwork,1
84063,mesial,1
84065,mesmer,1
84066,mesmeric,1
84068,mesmerised,1
84069,mesmerism,1
84070,mesmerist,1
84072,mesmerized,1
84073,mesmerizer,1
84074,mesmerizing,1
84075,"mesne lord",1
84076,mesoamerica,1
84078,mesoblast,1
84079,mesoblastic,1
84080,mesocarp,1
84081,mesocolon,1
84082,mesocricetus,1
84083,"mesocricetus auratus",1
84084,mesoderm,1
84085,mesodermal,1
84086,mesohippus,1
84088,"mesolithic age",1
84089,mesomorph,1
84090,mesomorphic,1
84091,mesomorphy,1
84092,meson,1
84093,mesonic,1
84094,mesophyron,1
84095,mesophyte,1
84096,mesophytic,1
84097,"mesophytic plant",1
84098,mesopotamia,1
84099,mesosphere,1
84100,mesothelioma,1
84101,mesothelium,1
84102,mesotron,1
84104,"mesozoic era",1
84105,mespilus,1
84106,"mespilus germanica",1
84107,mesquit,1
84108,mesquite,1
84109,"mesquite gum",1
84111,"mess about",1
84112,"mess around",1
84113,"mess hall",1
84114,"mess jacket",1
84115,"mess kit",1
84116,"mess of pottage",1
84118,mess-up,1
84120,"message pad",1
84121,messaging,1
84122,messenger,1
84123,"messenger boy",1
84124,"messenger rna",1
84126,messiahship,1
84127,messianic,1
84128,messidor,1
84129,messily,1
84130,messina,1
84132,messmate,1
84133,messuage,1
84134,messy,1
84135,mestiza,1
84136,mestizo,1
84137,mestranol,1
84138,mesua,1
84139,"mesua ferrea",1
84140,metabola,1
84142,"metabolic acidosis",1
84143,"metabolic alkalosis",1
84144,"metabolic disorder",1
84145,"metabolic process",1
84146,"metabolic rate",1
84147,metabolically,1
84148,metabolise,1
84150,metabolite,1
84151,metabolize,1
84152,metabolous,1
84154,"metacarpal artery",1
84155,"metacarpal bone",1
84156,"metacarpal vein",1
84157,"metacarpophalangeal joint",1
84158,metacarpus,1
84159,metacenter,1
84160,metacentre,1
84162,"metacentric chromosome",1
84163,metacyesis,1
84164,metadata,1
84165,metagenesis,1
84166,metagrabolised,1
84167,metagrabolized,1
84168,metagrobolised,1
84169,metagrobolized,1
84170,metaknowledge,1
84172,"metal detector",1
84173,"metal drum",1
84174,"metal filing",1
84175,"metal glove",1
84176,"metal money",1
84177,"metal plating",1
84178,"metal saw",1
84179,"metal screw",1
84180,"metal wood",1
84181,metal-colored,1
84182,metal-coloured,1
84183,metal-cutting,1
84184,metal-looking,1
84185,metalanguage,1
84186,metalepsis,1
84187,metalhead,1
84188,metalize,1
84190,"metallic bond",1
84191,"metallic element",1
84192,metallic-colored,1
84193,metallic-coloured,1
84194,metallic-looking,1
84195,metallike,1
84196,metallize,1
84197,"metallized dye",1
84198,metalloid,1
84199,metallurgic,1
84200,metallurgical,1
84201,"metallurgical engineer",1
84202,metallurgist,1
84203,metallurgy,1
84204,metalware,1
84206,metalworker,1
84207,metalworking,1
84208,"metalworking vise",1
84209,metalworks,1
84210,metamathematics,1
84211,metamere,1
84212,metameric,1
84214,"metamorphic rock",1
84215,metamorphism,1
84216,metamorphopsia,1
84221,metaphor,1
84222,metaphoric,1
84223,metaphorical,1
84224,metaphorically,1
84225,"metaphosphoric acid",1
84227,metaphysically,1
84228,metaphysics,1
84229,metaphysis,1
84230,"metaplastic anaemia",1
84231,"metaplastic anemia",1
84232,metaproterenol,1
84233,metarule,1
84234,metasequoia,1
84235,"metasequoia glyptostrodoides",1
84236,metastability,1
84237,metastable,1
84238,metastasis,1
84239,metastasise,1
84240,metastasize,1
84241,metastatic,1
84242,"metastatic tumor",1
84244,"metatarsal arch",1
84245,"metatarsal artery",1
84246,"metatarsal vein",1
84247,metatarsus,1
84248,metatheria,1
84249,metatherian,1
84251,"metaurus river",1
84252,metazoa,1
84253,metazoan,1
84254,metchnikoff,1
84255,metchnikov,1
84256,mete,1
84257,"mete out",1
84258,"meted out",1
84259,metempsychosis,1
84260,metencephalon,1
84262,"meteor shower",1
84263,"meteor stream",1
84264,"meteor swarm",1
84266,meteorite,1
84267,meteoritic,1
84268,meteoritical,1
84269,meteoroid,1
84270,meteorologic,1
84271,meteorological,1
84272,"meteorological balloon",1
84273,"meteorological conditions",1
84274,"meteorological observation post",1
84275,"meteorological satellite",1
84276,meteorologically,1
84277,meteorologist,1
84279,meteortropism,1
84281,"meter maid",1
84283,meterstick,1
84284,metformin,1
84285,meth,1
84286,methacholine,1
84287,"methacrylic acid",1
84288,methadon,1
84289,methadone,1
84290,"methadone hydrochloride",1
84291,methamphetamine,1
84292,"methamphetamine hydrochloride",1
84293,methanal,1
84294,methane,1
84295,"methane series",1
84296,methanogen,1
84297,methanol,1
84298,methapyrilene,1
84299,methaqualone,1
84300,metharbital,1
84301,methedrine,1
84302,metheglin,1
84303,methenamine,1
84304,methicillin,1
84305,methionine,1
84306,methocarbamol,1
84308,"method acting",1
84309,"method of accounting",1
84310,"method of choice",1
84311,"method of fluxions",1
84312,"method of least squares",1
84313,methodical,1
84314,methodically,1
84315,methodicalness,1
84316,methodism,1
84318,"methodist church",1
84319,"methodist denomination",1
84320,methodists,1
84321,methodological,1
84322,"methodological analysis",1
84323,methodologically,1
84325,methotrexate,1
84326,"methotrexate sodium",1
84328,methyl,1
84329,"methyl alcohol",1
84330,"methyl bromide",1
84331,"methyl ethyl ketone",1
84332,"methyl group",1
84333,"methyl orange",1
84334,"methyl phenol",1
84335,"methyl radical",1
84336,"methyl salicylate",1
84337,methylated,1
84338,"methylated spirit",1
84339,methylbenzene,1
84340,methyldopa,1
84341,methylene,1
84342,"methylene blue",1
84343,"methylene chloride",1
84344,"methylene group",1
84345,"methylene radical",1
84346,methylenedioxymethamphetamine,1
84347,methylphenidate,1
84348,methyltestosterone,1
84349,"methylthionine chloride",1
84350,metic,1
84351,metical,1
84352,meticorten,1
84353,meticulosity,1
84355,meticulously,1
84356,meticulousness,1
84358,metis,1
84359,metonym,1
84360,metonymic,1
84361,metonymical,1
84362,metonymically,1
84363,metonymy,1
84364,metopion,1
84365,metoprolol,1
84366,metralgia,1
84367,metrazol,1
84368,"metrazol shock",1
84369,"metrazol shock therapy",1
84370,"metrazol shock treatment",1
84372,metrestick,1
84374,"metric capacity unit",1
84375,"metric function",1
84376,"metric grain",1
84377,"metric hundredweight",1
84378,"metric linear unit",1
84379,"metric space",1
84380,"metric system",1
84381,"metric ton",1
84382,"metric unit",1
84383,"metric weight unit",1
84385,"metrical foot",1
84386,"metrical unit",1
84387,metrically,1
84388,metricate,1
84389,metrication,1
84392,metrics,1
84395,metritis,1
84396,metro,1
84397,metrological,1
84398,metrology,1
84399,metronidazole,1
84400,metronome,1
84401,"metronome marking",1
84402,metronymic,1
84405,metroptosis,1
84406,metrorrhagia,1
84407,metroxylon,1
84408,"metroxylon sagu",1
84409,metternich,1
84410,mettle,1
84412,mettlesomeness,1
84413,metycaine,1
84414,"meuniere butter",1
84417,meuse-argonne,1
84418,"meuse-argonne operation",1
84419,mevacor,1
84421,"mew gull",1
84422,mewl,1
84423,mews,1
84424,mexicali,1
84426,"mexican beaded lizard",1
84427,"mexican bean beetle",1
84428,"mexican black cherry",1
84429,"mexican capital",1
84430,"mexican cypress",1
84431,"mexican fire plant",1
84432,"mexican flameleaf",1
84433,"mexican freetail bat",1
84434,"mexican green",1
84435,"mexican hairless",1
84436,"mexican hat",1
84438,"mexican hyssop",1
84439,"mexican jumping bean",1
84440,"mexican juniper",1
84441,"mexican mint",1
84442,"mexican monetary unit",1
84443,"mexican nut pine",1
84444,"mexican onyx",1
84445,"mexican peso",1
84446,"mexican pocket mouse",1
84447,"mexican poppy",1
84448,"mexican revolution",1
84449,"mexican spanish",1
84450,"mexican standoff",1
84451,"mexican sunflower",1
84452,"mexican swamp cypress",1
84454,"mexican tulip poppy",1
84455,"mexican valium",1
84456,"mexican war",1
84457,mexican-american,1
84458,mexicano,1
84459,mexico,1
84460,"mexico city",1
84461,mexiletine,1
84462,mexitil,1
84463,"meyer guggenheim",1
84464,meyerbeer,1
84465,meyerhof,1
84466,mezcal,1
84467,mezereon,1
84468,mezereum,1
84469,mezuza,1
84470,mezuzah,1
84472,"mezzanine floor",1
84474,mezzo-relievo,1
84475,mezzo-rilievo,1
84477,mezzotint,1
84478,mf,1
84479,mfa,1
84480,mflop,1
84482,mho,1
84483,mhz,1
84486,"miami beach",1
84492,miasmal,1
84494,miaul,1
84495,mib,1
84496,mibit,1
84497,mic,1
84498,mica,1
84499,micaceous,1
84501,micawber,1
84502,micelle,1
84503,mich.,1
84504,michael,1
84505,"michael assat",1
84506,"michael ellis de bakey",1
84507,"michael faraday",1
84508,"michael gerald tyson",1
84509,"michael jackson",1
84510,"michael joe jackson",1
84511,"michael ondaatje",1
84512,"michael philip jagger",1
84513,michaelmas,1
84514,"michaelmas daisy",1
84515,"michaelmas day",1
84516,michaelmastide,1
84518,"michel de notredame",1
84519,"michel eyquem montaigne",1
84520,"michel montaigne",1
84521,"michel ney",1
84522,michelangelesque,1
84523,michelangelo,1
84524,"michelangelo buonarroti",1
84525,"michelangelo merisi da caravaggio",1
84526,michelson,1
84527,"michelson-morley experiment",1
84528,michener,1
84530,"michigan lily",1
84531,michigander,1
84532,"michinomiya hirohito",1
84533,mick,1
84534,"mick jagger",1
84535,mickey,1
84536,"mickey charles mantle",1
84537,"mickey finn",1
84538,"mickey mantle",1
84539,"mickey mouse",1
84540,"mickey spillane",1
84541,mickle,1
84543,miconazole,1
84544,micro,1
84545,"micro chip",1
84546,micro-cook,1
84547,micro-organism,1
84548,microbalance,1
84549,microbar,1
84550,microbat,1
84551,microbe,1
84552,microbial,1
84553,microbic,1
84554,microbiologist,1
84555,microbiology,1
84556,microbrachia,1
84557,microbrewery,1
84558,microcentrum,1
84559,microcephalic,1
84560,microcephalous,1
84561,microcephalus,1
84562,microcephaly,1
84563,microchip,1
84564,microchiroptera,1
84565,microcircuit,1
84566,micrococcaceae,1
84567,micrococcus,1
84568,microcode,1
84569,microcomputer,1
84570,microcopy,1
84571,microcosm,1
84572,microcosmic,1
84573,"microcosmic salt",1
84574,microcrystalline,1
84575,microcyte,1
84576,"microcytic anaemia",1
84577,"microcytic anemia",1
84578,microcytosis,1
84579,microdesmidae,1
84580,microdipodops,1
84581,microdot,1
